0.16,0.22,-0.0010964
0.55,0.02,-0.40937
0.82,0.06,-1.0826
0.47,0.01,0.092981
0.05,0.25,-0.66821
0.43,0.34,-0.95752
0.77,0.07,-1.2535
0.54,0.69,-3.0035
0.57,0.32,-1.6756
0.22,0.62,-1.3957
0.5,0.87,-3.4651
0.99,0.94,-3.8146
0.99,0.93,-3.7479
0.61,0.35,-2.0046
0.91,0.48,-2.4624
0.52,0.98,-4.0431
0.03,0.09,-0.091775
0.62,0.17,-1.4504
0.97,0.26,-1.2899
0.79,0.28,-2.0873
0.93,0.93,-4.1499
0.42,0.36,-0.90956
0.19,0.24,-0.036381
0.77,0.4,-2.6891
1,0.77,-3.0821
0.05,0.08,-0.04588
0.66,0.17,-1.476
0.51,1,-4.0298
0.65,0,-0.81651
0.25,0.37,-0.43344
0.49,0.18,-0.68342
0.91,0.05,-0.80587
1,0.62,-2.468
0.03,0.19,-0.54347
0.49,0.12,-0.49127
0.13,0.11,0.25969
0.53,0.92,-3.8846
0.62,0.77,-3.7014
0.17,0.93,-2.8216
0.79,0.87,-4.5338
0.68,0.03,-1.0375
0.55,0.47,-2.2011
0.65,0.82,-4.034
0.58,0.14,-1.0842
0.18,0.48,-1.1122
0.21,0.71,-1.8931
0.15,0.95,-3.0128
0.44,0.29,-0.69826
0.32,0.27,-0.2362
0.52,0.73,-3.1046
0.57,0.58,-2.7289
0.14,0.44,-0.90862
0.34,0.93,-2.9106
0.34,0.67,-1.9304
0.04,0.16,-0.39147
0.35,0.64,-1.7229
0.12,0.35,-0.69222
0.14,0.93,-2.9716
0.79,0.38,-2.4074
0.97,0.88,-3.5709
0.81,0.41,-2.622
0.67,0.64,-3.4219
0.14,0.96,-3.057
0.57,0.13,-0.99811
0.88,0.26,-1.7648
0.39,0.85,-2.6913
0.78,0.18,-1.709
0.71,0.18,-1.6591
0.56,0.3,-1.5509
0.25,0.3,-0.22044
0.77,0.66,-3.6113
0.53,0.04,-0.35237
0.28,0.04,0.89839
0.05,0.73,-2.5801
0.69,0.66,-3.557
0.18,0.28,-0.23415
0.5,0.25,-0.97933
0.93,0.39,-2.0136
0.58,0.85,-3.9251
0.48,0.14,-0.48425
0.27,0.08,0.69153
0.08,0.96,-3.3382
0.04,0.03,0.15179
0.77,0.6,-3.4267
0.11,0.03,0.58529
0.05,0.94,-3.5343
0.13,0.6,-1.6219
0.72,0.56,-3.2746
0.09,0.03,0.40233
0.29,0.27,-0.13913
0.93,0.95,-4.1963
0.86,0.12,-1.2076
0.01,0.12,-0.43062
0.37,0.22,-0.16975
0.88,0.1,-1.0879
0.48,0.38,-1.364
0.06,0.33,-0.90458
0.22,0.58,-1.3793
0.21,0.68,-1.7107
0.85,0.94,-4.4783
0.63,0.56,-2.9116
0.25,0.52,-1.1326
0.17,0.72,-2.018
0.19,0.07,0.63953
0.59,0.25,-1.5665
0.32,0.89,-2.5934
1,0.02,-0.049347
0.41,0.4,-1.0221
0.46,0.42,-1.5353
0.35,0.08,0.46454
0.59,0.85,-3.8219
0.3,0.99,-3.0269
0.82,0.68,-3.6902
0.07,0.06,0.16367
0.07,0.81,-2.6873
0.8,0.27,-2.0408
0.96,0.26,-1.2983
0.34,0.17,0.25584
0.22,0.52,-1.0868
0.69,0.25,-1.9547
0.72,0.94,-4.6903
0.22,0.09,0.66167
0.6,0.5,-2.5885
0.85,0.51,-2.7823
0.48,0.29,-0.9921
0.09,0.33,-0.78399
0.55,0.32,-1.5929
0.42,0.45,-1.277
0.09,0.01,0.5791
0.94,0.88,-3.8748
0.36,0.89,-2.777
0.73,0.4,-2.6326
0.17,0.98,-3.1438
0.79,0,-0.99248
0.25,0.72,-1.8683
0.07,0.39,-1.123
0.88,0.61,-3.1443
0.72,0.13,-1.4728
0.93,0.53,-2.4922
0.85,0.26,-1.8323
0.92,0.62,-2.9974
0.45,0.55,-1.8403
0.09,0.83,-2.7692
0.74,0.04,-1.0978
0.77,0.62,-3.588
0.21,0.7,-1.7839
0.89,0.38,-2.0795
0.8,0.36,-2.3636
0.86,0.39,-2.3712
0.98,0.61,-2.5883
0.34,0.73,-2.0551
0.97,0.08,-0.49691
0.88,0.4,-2.2114
0.24,0.59,-1.3124
0.42,0.02,0.30321
0.87,0.19,-1.533
0.21,0.39,-0.52056
0.41,0.73,-2.3825
0.61,0.67,-3.2879
0.16,0.23,-0.091558
0.97,0.54,-2.2942
0.79,0.15,-1.6568
0.36,0.19,0.018026
0.02,0.91,-3.5096
0.81,0.7,-3.6969
0.93,0.25,-1.4648
0.92,0.3,-1.6298
0.86,0.05,-0.935
0.3,0.58,-1.4138
0.38,0.7,-2.1361
0.44,0.93,-3.3247
0.25,1,-3.098
0.57,0.74,-3.526
0.9,0.72,-3.4969
0.53,0,-0.16098
0.88,0.45,-2.5368
0.13,0.26,-0.29981
0.47,0.73,-2.7005
0.13,0.92,-2.9142
0.93,0.65,-3.0412
0.99,0.54,-2.1754
0.75,0.07,-1.262
0.48,0.05,-0.11852
0.33,0.36,-0.53973
0.72,0.05,-1.1655
0.46,0.29,-0.93579
0.76,0.22,-1.8566
0.09,0.18,-0.1567
0.85,0.4,-2.479
0.81,0.69,-3.7158
0.09,0.27,-0.53052
0.96,0.62,-2.6962
0.44,0.16,-0.28833
0.58,0.55,-2.7027
0.58,0.01,-0.59383
0.98,0.17,-0.79994
0.57,0.81,-3.6573
0.23,0.69,-1.8443
0.76,0.99,-4.9172
0.56,0.37,-1.8616
0.49,0.45,-1.7181
0.17,0.43,-0.7503
0.12,0.19,0.014627
0.92,0.64,-2.9936
0.32,0.58,-1.3473
0.86,0.6,-3.2158
0.21,0.61,-1.4908
0.81,0.47,-2.8134
0.79,0.44,-2.6912
0.31,0.01,0.75828
0.88,0.92,-4.4574
0.57,0.67,-3.0913
0.67,0.41,-2.4796
0.06,0.63,-2.1837
0.67,0.22,-1.6642
0.36,0.05,0.60886
0.78,0.54,-3.1483
0.87,0.11,-1.1818
0.76,0.3,-2.188
0.92,0.42,-2.125
0.03,0.46,-1.5201
0.32,0.7,-1.9383
0.94,0.18,-1.119
0.13,0.16,0.10434
0.61,0.71,-3.4701
0.78,0.09,-1.3926
0.85,0.62,-3.2652
0.01,0.59,-2.2162
0.05,0.06,0.051011
0.85,0.06,-1.1331
0.13,0.38,-0.87574
0.09,0.24,-0.46078
0.4,0.84,-2.7774
0,0.52,-1.9444
0.43,0.74,-2.5453
0.57,0.9,-4.006
0.25,0.26,-0.034986
0.06,0.41,-1.1666
0.48,0.61,-2.3113
0.53,0.18,-0.8176
0,0.92,-3.6274
0.36,0.39,-0.78366
0.14,0.14,0.21019
0.03,0.35,-1.166
0.67,0.93,-4.4876
0.64,0.35,-2.2124
0.87,0.18,-1.4926
0.12,0.94,-3.108
0.99,0.3,-1.2895
0.75,0.83,-4.336
0.7,0.96,-4.7852
0.37,0.88,-2.8423
0.74,0.27,-2.1391
0.41,0.72,-2.3754
0.91,0.18,-1.2272
0.46,0.44,-1.5562
0.1,0.92,-3.0697
0.85,0.7,-3.5812
0.98,0.31,-1.2978
0.32,0.41,-0.79841
0.16,0.3,-0.32798
0.5,0.68,-2.7482
0.42,0.53,-1.6656
0.71,0.61,-3.3997
0.51,0.41,-1.7275
0.65,0.26,-1.8332
0.56,0.74,-3.2261
0.34,0.23,-0.03804
0.04,0.3,-0.95509
0.01,0.09,-0.31114
0.24,0.04,0.80896
0.6,0.07,-0.90854
0.49,0.16,-0.53552
0.18,0.64,-1.6197
0.66,0.19,-1.6401
0.13,0.67,-1.893
0.4,0.98,-3.3547
0.62,0.79,-3.9122
0.35,0.25,-0.17303
1,0.55,-2.1514
0.23,0.62,-1.4207
0.05,0.72,-2.6921
0.21,0.24,0.0089647
0.63,0.42,-2.4584
0.1,0.31,-0.7041
0.19,0.3,-0.27514
0.42,0.11,0.059838
0.26,0.62,-1.5106
0.08,0.51,-1.5874
0.63,0.89,-4.2115
0.13,0.23,-0.17558
0.14,0.31,-0.44697
0.36,0.73,-2.1306
0.18,0.22,0.0072091
0.64,0.41,-2.4624
0.61,0.4,-2.0505
0.98,0.08,-0.47704
0.41,0.06,0.34965
0.19,0.95,-2.9029
0.36,0,0.74499
0.27,0.07,0.78351
0.25,0.88,-2.5687
0.29,0.98,-2.9352
0.5,0.64,-2.4573
0.47,0.35,-1.2473
0.25,0.61,-1.4762
0.19,0.17,0.20066
0.49,0.69,-2.7168
0.04,0.75,-2.7384
0.88,0.14,-1.2314
0.29,0.05,0.74697
0.18,0.45,-0.79165
0.67,0.66,-3.4486
0.58,0.48,-2.4505
0.47,0.11,-0.2251
0.43,0.61,-2.0995
0.47,0.36,-1.2737
0.49,0.33,-1.3088
0.94,0.97,-4.2496
0.01,0.95,-3.9137
0.89,0.04,-0.73773
0.63,0.17,-1.3768
0.02,0.59,-2.2379
0.95,0.79,-3.4961
0.06,0.65,-2.2408
0.51,0.72,-2.8836
0.61,0.26,-1.7157
0.24,0.17,0.24544
0.3,0.12,0.44356
0.4,0.93,-3.1208
0.85,0.24,-1.8179
0.42,0.09,0.14126
0.17,0.33,-0.4737
0.37,0.5,-1.2371
0.88,0.48,-2.6454
0.89,0.11,-1.1457
0.62,0.8,-3.9083
0.45,0.94,-3.4349
0.93,0.1,-0.82127
0.46,0.54,-1.9107
0.89,0.49,-2.5664
0.8,0.54,-3.1228
0.34,0.37,-0.59519
0.29,0.36,-0.42519
0.96,0.84,-3.5702
0.56,0.16,-1.0142
0.77,0.15,-1.6564
0.46,0.09,-0.14154
0.37,0.44,-0.9944
0.69,0.88,-4.3519
0.75,0.92,-4.6093
0.22,0.46,-0.86453
0.57,0.23,-1.4208
0.57,0.88,-3.9862
0.86,0.97,-4.6772
0.31,0.77,-2.1033
0.84,0.98,-4.8952
0.05,0.52,-1.7691
0.23,0.21,0.16042
0.01,0.74,-2.7745
0.23,0.36,-0.37692
0.7,0.37,-2.4797
0.35,0.55,-1.3466
0.39,0.38,-0.83851
0.17,0.87,-2.5842
0.58,0.41,-2.1533
0.25,0.18,0.26428
0.96,0.28,-1.4088
0.86,0.92,-4.4049
0.25,0.9,-2.5219
0.98,0.96,-3.9571
0.61,0.12,-1.1029
0.71,0.24,-1.8965
0.89,0.17,-1.3523
0.88,0.81,-3.903
0.01,0.35,-1.3972
0.23,0.48,-0.88901
0.61,0.73,-3.5088
0.07,0.97,-3.4898
0.89,0.56,-2.8806
0.56,1,-4.3639
0.97,0.96,-4.0933
0.76,0.59,-3.2526
0.35,0.09,0.4873
0.29,0.85,-2.4993
0.18,0.54,-1.2036
0.7,0.78,-4.0532
0.62,0.87,-4.288
0.87,0.43,-2.4747
0.8,0.6,-3.3612
0.18,0.47,-1.0009
0.36,0.38,-0.83238
0.45,0.74,-2.6208
0.07,0.41,-1.2056
0.83,0.98,-4.8324
0.6,0.42,-2.3012
0.04,0.99,-3.6893
0.66,0.31,-2.0744
0.53,0.3,-1.3688
0.39,0.5,-1.2972
0.76,0.61,-3.4068
0.15,0.06,0.57613
0.44,0.64,-2.2085
0.6,0.24,-1.4826
0.91,0.88,-4.0258
0.75,0.37,-2.4669
0.16,0.64,-1.7437
0.91,0.35,-1.9593
0.01,0.79,-3.1317
0.35,0.17,0.047523
0.42,0.8,-2.7077
0.38,0.64,-1.8856
0.93,0.77,-3.5046
0.03,0.23,-0.66724
0.61,0.44,-2.3604
0.87,0.13,-1.2562
0.35,0.66,-1.7769
0.27,0.28,-0.08585
0.78,0.69,-3.7106
0.72,0.5,-2.8845
0.63,0.72,-3.6679
0.83,0.46,-2.6775
0.67,0.99,-4.895
0.06,0.48,-1.5527
0.91,0.2,-1.3031
0.7,0.36,-2.3663
0.66,0.03,-1.0385
0.9,0.81,-3.851
0.93,0.73,-3.3334
0.66,1,-4.8503
0.74,0.15,-1.7733
0.82,0.76,-3.9947
0.71,0.43,-2.6922
0.75,0.34,-2.3956
0.92,0.19,-1.1272
0.17,0.2,0.05147
0.05,0.92,-3.3515
0.73,0.19,-1.7837
0.98,0.04,-0.33079
0.78,0.43,-2.6719
0.81,0.09,-1.2802
0.8,0.2,-1.6894
0.7,0.67,-3.6887
0.34,0.71,-2.0272
0.75,0.97,-4.9251
0.93,0.45,-2.1842
0.45,0.92,-3.3317
0.68,0.33,-2.2029
0.53,0.27,-1.2562
0.39,0.18,-0.1251
0.67,0,-0.82421
0.03,0.98,-3.7397
0.53,0.24,-1.1161
0.87,0.69,-3.4988
0.52,0.44,-1.863
0.85,0.42,-2.3971
0.86,0.63,-3.3098
0.83,0.5,-2.9519
0.04,0.6,-2.1604
0.84,0.5,-2.823
0.31,0.45,-0.88517
0.76,0.63,-3.5133
0.56,0.05,-0.60836
0.49,0.7,-2.7385
0.18,0.15,0.37638
0.36,0.55,-1.3499
0.37,0.87,-2.7621
0.67,0.38,-2.4635
0.7,0.27,-1.9936
0.73,0.62,-3.3415
0.06,0.2,-0.3937
0.78,0.39,-2.5503
0.2,0.07,0.62837
0.24,0.06,0.71176
0.8,0.51,-2.9996
0.46,0.06,0.13277
0.45,0.86,-3.0728
0.93,0.19,-1.2786
0.23,0.72,-2.0331
0.04,0.5,-1.7021
0.77,0.33,-2.3318
0.7,0.8,-4.1835
0.41,0.14,-0.084952
0.49,0.62,-2.4469
0.01,0.01,0.17221
0.22,0.25,-0.052599
0.2,0.06,0.69614
0.86,0.57,-2.956
0.17,0.51,-1.1408
0.41,0.49,-1.4225
0.3,0.81,-2.2316
0.35,0.23,-0.12509
0.59,0.63,-2.9981
0.72,0.61,-3.4498
0.05,0.09,-0.097048
0.39,0.36,-0.72975
0.04,0.21,-0.61624
0.41,0.96,-3.2476
0.69,0.7,-3.717
0.48,0.01,0.083028
0.54,0.58,-2.5645
0.29,0.7,-1.8109
0.47,0.24,-0.83661
0.89,0.07,-0.84655
0.11,0.13,0.022481
0.62,0.81,-3.9526
0.94,0.71,-3.2422
0.95,1,-4.3474
0.57,0.78,-3.5299
0.39,0.62,-1.7801
0.56,0.69,-3.1091
0.34,0.87,-2.6267
0.04,0.65,-2.3888
0.88,0.84,-4.0536
0.5,0.88,-3.5474
0.97,0.66,-2.8616
0.18,0.81,-2.46
0.43,0.52,-1.6142
0.61,0.54,-2.836
0.05,0.62,-2.1509
0.3,0.86,-2.5277
0.84,0.79,-4.0156
0.68,0.62,-3.3333
0.92,0.87,-3.9133
0.67,0.78,-4.0373
0.18,0.39,-0.70624
0.36,0.95,-2.9821
0.2,0.19,0.18186
0.04,0.34,-1.1045
0.92,0.9,-4.04
0.77,0.65,-3.6714
0.32,0.68,-1.8125
0.97,0.63,-2.758
0.14,0.35,-0.67195
0.4,0.24,-0.45581
0.12,0.01,0.65651
0.92,0.76,-3.4138
0.02,0.73,-2.9032
0.94,0.52,-2.558
0.73,0.01,-1.0287
1,0.15,-0.62484
0.45,0.83,-3.0989
0.55,0.52,-2.4636
0.29,0.48,-1.0432
0.2,0.01,0.99909
0.05,0.1,-0.089701
0.96,0.41,-1.8419
0.7,0.69,-3.7752
0.11,0.4,-0.96978
0.71,0.06,-1.1496
0.64,0.15,-1.4288
0.76,0.17,-1.7414
0.54,0.27,-1.3684
0.6,0.12,-1.054
0.66,0.69,-3.5482
0.48,0.17,-0.50962
0.17,0.21,0.024066
0.96,0.87,-3.7587
0.64,0.31,-1.8694
0.29,0.34,-0.37885
0.22,0.28,-0.10027
0.64,0.22,-1.5909
0.22,0.31,-0.22228
0.91,0.43,-2.2237
0.2,0.39,-0.55107
0.55,0.21,-1.1297
0.94,0.06,-0.57184
0.9,0.32,-1.8907
0.42,0.58,-1.9036
0.67,0.49,-2.8132
0.4,0.16,-0.018543
0.41,0.66,-2.1537
0.63,0.63,-3.3389
0.12,0.28,-0.36109
0.68,0.66,-3.5611
0.29,0.1,0.56128
0.96,0.6,-2.684
0.14,0.23,-0.16646
0.17,0.54,-1.2349
0.83,1,-4.809
0.5,0.17,-0.62755
0.7,0.62,-3.3909
0.75,0.3,-2.2305
0.15,0.67,-1.8358
0.47,0.71,-2.6748
0.68,0.7,-3.6641
0.37,0.76,-2.319
0.97,0.9,-3.7397
0.81,0.17,-1.7194
0.9,0.85,-4.029
0.17,0.78,-2.3123
0.96,0.12,-0.80326
0.47,0.28,-1.0228
0.87,0.76,-3.7364
0.28,0.44,-0.765
0.1,0.27,-0.6199
0.2,0.41,-0.67947
0.7,0.94,-4.6597
0.14,0.99,-3.227
0.01,0.67,-2.6864
0.32,0.88,-2.5478
0.79,0.71,-3.8802
0.21,0.48,-0.90696
0.07,0.11,0.0081212
0.05,0.21,-0.46069
0,0.6,-2.4392
0.53,0.83,-3.5132
0.32,0.72,-1.9709
0.27,0.19,0.28513
0.3,0.05,0.86628
0.93,0.66,-3.1713
0.03,0.64,-2.3387
0.22,0.19,0.15622
0.84,0.36,-2.2369
0.55,0.2,-1.1917
0.03,0.08,-0.031743
0.52,0.96,-3.9858
0.27,0.03,0.83384
0.71,0.89,-4.5505
0.27,0.8,-2.1646
0.39,0.11,0.20181
0.81,0.49,-2.9619
0.97,0.52,-2.3256
0.5,0.96,-3.8149
0.65,0.95,-4.5506
0.44,0.11,-0.10153
0.63,0.01,-0.7662
0.62,0,-0.63793
0.23,0.02,0.94242
0.88,0.72,-3.6051
0.49,0.14,-0.53591
0.89,0.45,-2.5155
0.84,0.96,-4.6695
0.26,0.12,0.55446
0.31,0.88,-2.6257
0.99,0.36,-1.4614
0.76,0.71,-3.8276
0.95,0.21,-1.2103
0.95,0.43,-2.022
0.94,0.11,-0.79852
0.82,1,-5.0125
0.33,0.44,-1.0153
0.29,0.07,0.78414
0.61,0.23,-1.6031
0.9,0.03,-0.66728
0.97,0.71,-3.0574
0.2,0.69,-1.7386
0.74,0.97,-4.8224
0.08,0.93,-3.3155
0.29,0.83,-2.4107
0.91,0.96,-4.4759
0.47,0.38,-1.3597
0.78,0.87,-4.4285
0.17,0.41,-0.72272
0.95,0.2,-1.1149
0.73,0.21,-1.8246
0.04,0.05,0.097947
0.77,0.8,-4.1641
0.28,0.27,-0.13482
0.45,0.09,-0.074787
1,0.82,-3.2843
0.97,0.05,-0.39917
0.91,0.59,-2.7957
0.97,0.93,-3.7863
0.94,0,-0.36953
0.95,0.22,-1.0955
0.86,0.79,-3.8975
0.59,0.99,-4.5898
0.14,0.77,-2.2691
0.13,0.88,-2.7399
0.66,0.08,-1.2652
0.73,0.65,-3.6682
0.47,0.6,-2.1442
0.43,0.59,-1.9362
0.82,0.48,-2.7928
0.51,0.46,-1.8488
0.09,0.32,-0.70298
0.74,0.92,-4.5583
0.63,0.99,-4.7333
0.34,0.64,-1.7476
0.27,0.91,-2.64
0.49,0.58,-2.2929
0.35,0.3,-0.36603
0.42,0.52,-1.5516
0.08,0.45,-1.2949
0.16,0.17,0.35356
0.84,0.39,-2.3822
0.33,0.31,-0.47904
0.46,0.01,0.21056
0.37,0.09,0.43076
0.43,0.53,-1.5587
0.55,0.37,-1.7239
0.44,0.15,-0.35557
0.15,0.36,-0.53558
0.71,0.3,-2.0722
0.03,0.63,-2.35
0.55,0.05,-0.58168
0.03,0.4,-1.3046
0.1,0.64,-2.0881
0.76,0.45,-2.7859
0.25,0.11,0.49761
0.6,0.44,-2.3639
0.52,0.57,-2.4735
0.25,0.22,0.080807
0.59,0.56,-2.631
0.65,0.36,-2.2239
0.69,0.82,-4.1999
0.34,0.29,-0.27445
0.18,0.11,0.36659
0.23,0.07,0.65697
0.26,0.67,-1.6934
0.34,0.91,-2.7939
0.76,0.77,-4.0209
0.66,0.54,-2.9944
0.52,0.18,-0.82378
0.04,0.35,-1.1906
0.63,0.62,-3.2263
0.2,0.02,0.87577
0.73,0.56,-3.2359
0.44,0.37,-1.0965
0.67,0.65,-3.5224
0.22,0.1,0.56906
0.95,0.41,-2.0552
0.87,0.31,-2.0015
0.62,0.25,-1.7125
0.37,0.59,-1.5712
0.9,0.69,-3.3256
0.72,0.11,-1.4608
0.72,0.23,-1.8719
0,0.51,-1.9539
0.77,0.42,-2.6622
0.66,0.48,-2.7632
0.58,0.49,-2.4373
0.77,0.02,-1.0643
0.38,0.55,-1.6032
0.99,0.22,-1.0633
0.65,0.91,-4.5307
0.08,0.8,-2.6725
0.61,0.13,-1.2196
1,0.74,-2.9424
0.18,0.7,-1.8157
0.11,0.3,-0.45337
0.08,0.59,-1.8555
0.95,0.08,-0.51535
0.11,0.39,-0.8629
0.81,0.15,-1.4939
0.2,0.58,-1.2389
0.14,0.59,-1.6342
0.46,0.02,0.16594
1,0.99,-3.9278
0.14,0.79,-2.4326
0.43,0.31,-0.80947
0.24,0.48,-0.99919
0.26,0.52,-1.082
1,0.41,-1.6492
0.13,0.52,-1.4513
0.77,0.46,-2.7781
0.47,0.68,-2.5316
0.87,0.47,-2.7076
0.53,0.69,-2.9508
0.26,0.03,0.89828
0.21,0.15,0.46996
0.47,0.74,-2.7646
0.89,0.48,-2.5206
0.82,0.82,-4.204
0.85,0.59,-3.1564
0.44,0.5,-1.6121
0.64,0.6,-3.2085
0.83,0.76,-3.9225
0.04,0.58,-2.0936
0.34,0.2,-0.031935
0.51,0.43,-1.7478
0.16,0.43,-0.83693
0.85,0.31,-2.0557
0.99,0.52,-2.1739
0.46,0.76,-2.7866
0.9,0.35,-1.8765
0.09,0.21,-0.31594
0.88,0.76,-3.731
0.17,0.49,-1.052
0.75,0.19,-1.7904
0.85,0.32,-2.0755
0.96,0.3,-1.4417
0.42,0.31,-0.88571
0.48,0.31,-1.1588
0.11,0.2,-0.23574
0.6,0.58,-2.8869
0.92,0.99,-4.3944
0.67,0.57,-3.1934
0.04,0.45,-1.5708
0.54,0.35,-1.6548
0.86,0.02,-0.85146
0.52,0.93,-3.8824
0.26,0.53,-1.1293
0.07,0.75,-2.5356
0.54,0.71,-3.2097
0.17,0.85,-2.6088
0.73,0.11,-1.3987
0.93,0.35,-1.8511
0.89,0.27,-1.7519
0.66,0.43,-2.4813
0.19,0.19,0.19313
0.44,0.21,-0.48006
0.33,0.75,-2.1162
0.84,0.38,-2.3177
0.63,0.69,-3.4871
0.73,0.05,-1.135
0.52,0.75,-3.2068
0.57,0.24,-1.4171
0.25,0.31,-0.13319
0.25,0.87,-2.3595
0.51,0.94,-3.7474
0.86,0.47,-2.6755
0.34,0.97,-3.1044
0.62,0.21,-1.5029
0.57,0.08,-0.70736
0.16,0.89,-2.6593
0.36,0.2,0.02289
0.44,0.84,-2.9942
0.17,0.56,-1.363
0.85,0.88,-4.3835
0.97,0.31,-1.3941
0.45,0.5,-1.6973
0.5,0.13,-0.50977
0.18,0.18,0.1236
0.97,0.49,-2.0971
0.23,0.43,-0.77936
0.96,0.15,-0.8727
0.63,0.59,-3.0995
0.4,0.09,0.24234
0.27,0.15,0.3236
0.13,0.32,-0.54787
0.5,0.35,-1.4783
0.55,0.96,-4.2058
0.92,0.17,-1.0817
0.24,0.43,-0.79888
0.48,0.44,-1.6052
0.48,0.33,-1.2404
0.2,0.38,-0.59361
0.28,0.66,-1.6284
0.34,0.62,-1.6581
0.34,0.9,-2.7716
0.93,0.85,-3.8763
0.55,0.18,-1.0845
0.54,0.03,-0.45229
0.84,0.55,-2.9686
0,0.3,-1.2279
0.15,0.53,-1.3665
0.74,0.22,-1.9511
0.35,0.16,0.21151
0.66,0.78,-3.9234
0.58,0.46,-2.3375
0.27,0.58,-1.2728
0.39,0.3,-0.53776
0.95,0.33,-1.7193
0.02,0.1,-0.33117
0.42,1,-3.5098
0.1,0.52,-1.4636
0.35,0.69,-1.9257
0.53,0.44,-1.962
0.8,0.43,-2.5628
0.73,0.27,-2.0197
0.95,0.44,-2.0114
0,0.39,-1.5721
0.25,0.01,1.0133
0.45,0.37,-1.1207
0.07,0.98,-3.5683
0.95,0.51,-2.3972
0.25,0.5,-1.0169
0.62,0.01,-0.84086
0.84,0.2,-1.4982
0.51,0.85,-3.401
0.5,0.76,-3.0026
0.61,0.82,-3.9024
0.91,0.26,-1.5305
0.61,0.15,-1.2679
0.21,0.75,-2.1475
0.37,0.74,-2.1984
0.73,0.46,-2.8465
0.87,0.42,-2.2921
0.35,0.43,-0.92177
0.09,0.12,0.027377
0.24,0.03,0.87967
0.19,0.75,-2.0261
0.9,0.43,-2.3812
0.14,0.46,-1.0983
0.37,0.37,-0.78861
0.23,0.54,-1.2061
0.8,0,-0.92402
0.54,0.45,-2.0672
0.15,0.58,-1.609
0.67,0.56,-2.9633
0.09,0.6,-1.8616
0.73,0.59,-3.4014
0.72,0.01,-0.99102
0.04,0.97,-3.5657
0.74,0.74,-3.9044
0.42,0.69,-2.3838
0.19,0.83,-2.4595
0.19,0.26,-0.17909
0.86,0.88,-4.3018
0.8,0.03,-1.051
0.67,0.23,-1.772
0.35,0.11,0.49527
0.96,0.89,-3.778
0.44,0.86,-3.0807
0.13,0.81,-2.4955
0.85,0.81,-4.0916
0.15,0.5,-1.2489
0.75,0.35,-2.3594
0.57,0.44,-2.198
0.75,0.28,-2.1848
0.7,0.38,-2.4585
0.28,0.11,0.40265
0.77,0.64,-3.5369
0.92,0.16,-1.1153
0.82,0.67,-3.5719
0.2,0.49,-1.0252
0.84,0.44,-2.5472
0.43,0.21,-0.45084
0.7,0.46,-2.6368
0.18,0.57,-1.2543
0.7,0.52,-2.9652
0.8,0.59,-3.2806
0.34,0.28,-0.21741
0.21,0.6,-1.3413
0.76,0.18,-1.7678
0.35,0.56,-1.4686
0.64,0.03,-0.87607
0.75,0.95,-4.8159
0.5,0.8,-3.2317
0.66,0.16,-1.4763
0.43,0.17,-0.31165
0.44,0.81,-2.9102
0.92,0.81,-3.6728
0.71,0.55,-3.2351
0.28,0.9,-2.6121
0.05,0.81,-2.9451
0.05,0.55,-2.0059
0.36,0.6,-1.5512
0.85,0.56,-3.0472
0.43,0.7,-2.424
0.63,0.19,-1.4583
0.99,0.62,-2.5775
0.74,0.19,-1.7063
0.81,0.97,-4.9063
0.22,0.01,0.89076
0.7,0.19,-1.8012
0.31,0.33,-0.3305
0.17,0.22,-0.034096
0.93,0.02,-0.67308
0.34,0.25,-0.12581
0.74,0.61,-3.412
0.26,0.18,0.20788
0.26,0.16,0.3594
0.41,0.98,-3.46
0.56,0.77,-3.468
0.21,0.63,-1.4851
0.43,0.39,-1.0679
0.5,0.82,-3.2362
0.01,0.61,-2.4034
0.65,0.62,-3.2599
0.55,0.01,-0.3444
0.17,0.47,-1.0963
0.03,0.15,-0.41954
0.71,0.19,-1.803
0.89,0.97,-4.4355
0.66,0.66,-3.5561
0.6,0.54,-2.7718
0.34,0.96,-3.0379
0.82,0.62,-3.3171
0.07,1,-3.6493
0.03,0.76,-2.8545
0.26,0.71,-1.9336
0.86,0.89,-4.2819
0.09,0.28,-0.61667
0.2,0.93,-2.7984
0.55,0.3,-1.5295
0.55,0.72,-3.1273
0.24,0.84,-2.3386
0.65,0.42,-2.4525
0.42,0.62,-1.9921
0.02,0.38,-1.3696
0.51,0.4,-1.6699
0.3,0.69,-1.789
0.35,0.15,0.16278
0.2,0.1,0.60684
0.81,0.55,-3.041
0.29,0.23,0.1332
0.74,0.44,-2.9203
0.4,0.88,-2.9169
0.67,0.2,-1.57
0.56,0.6,-2.7589
0.02,0.6,-2.2699
0.87,0.37,-2.1654
0.94,0.27,-1.4193
0.69,0.13,-1.4534
0.14,0.29,-0.33067
0.59,0.03,-0.69638
0.5,0.22,-0.8555
0.3,0.68,-1.8193
0.52,0.08,-0.44902
0.4,0.86,-2.8431
0.04,0.91,-3.4411
0.37,0.9,-2.8389
0.79,0.89,-4.5197
0.99,0.86,-3.433
0.02,0.8,-3.0636
0.44,0.02,0.21483
0.39,0.57,-1.6006
0.44,0.53,-1.7038
0.86,0.54,-2.7866
0.06,0.32,-0.96729
0.43,0.1,0.020835
0.73,0.89,-4.5144
0.32,0.76,-2.11
